#{"t_start": 1659446151.5554266, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
3700.0,6298,117.944578
1550.0,3634,183.246926
2890.0,4402,280.458086
2880.0,4386,363.278234
1860.0,4682,447.082939
2080.0,3554,534.098055
1910.0,4050,607.879362
1600.0,4346,683.066538
1290.0,2858,750.107161
1270.0,3538,814.86457
1540.0,2842,862.439737
1360.0,3074,918.132329
