#{"t_start": 1652260237.0176692, "env_id": "PandaPush-v2"}
r,l,t,is_success
-50.0,50,389.658705,0.0
-50.0,50,391.753329,0.0
-50.0,50,393.741019,0.0
-50.0,50,395.829267,0.0
-50.0,50,397.884654,0.0
-50.0,50,399.896031,0.0
-50.0,50,401.897083,0.0
-50.0,50,404.001351,0.0
-50.0,50,406.091717,0.0
-50.0,50,408.124121,0.0
-50.0,50,410.211755,0.0
-44.0,50,412.263941,1.0
-50.0,50,414.273393,0.0
-50.0,50,416.221658,0.0
-50.0,50,418.204782,0.0
-50.0,50,420.27395,0.0
-50.0,50,422.305533,0.0
-50.0,50,424.316872,0.0
-50.0,50,426.263267,0.0
-50.0,50,428.282682,0.0
-50.0,50,430.288223,0.0
-50.0,50,432.277576,0.0
-50.0,50,434.393135,0.0
-50.0,50,436.366931,0.0
-50.0,50,438.363949,0.0
-50.0,50,440.390621,0.0
-50.0,50,442.478665,0.0
-50.0,50,444.46176,0.0
-50.0,50,446.539191,0.0
-50.0,50,448.624305,0.0
-50.0,50,450.693293,0.0
-50.0,50,452.683623,0.0
-50.0,50,454.761967,0.0
-50.0,50,456.771446,0.0
-50.0,50,458.741461,0.0
-50.0,50,460.732384,0.0
-50.0,50,462.700123,0.0
-50.0,50,464.725181,0.0
-50.0,50,466.754916,0.0
-50.0,50,468.819085,0.0
-50.0,50,470.832626,0.0
-50.0,50,472.904525,0.0
-49.0,50,474.911391,0.0
0.0,50,476.867107,1.0
-50.0,50,478.899071,0.0
-50.0,50,480.953856,0.0
-50.0,50,482.979975,0.0
-50.0,50,484.921568,0.0
-50.0,50,486.898076,0.0
0.0,50,488.945949,1.0
-50.0,50,490.94632,0.0
-50.0,50,492.926778,0.0
-50.0,50,494.970305,0.0
-50.0,50,497.005599,0.0
-50.0,50,499.010389,0.0
-50.0,50,500.971056,0.0
-50.0,50,503.024269,0.0
-50.0,50,505.108176,0.0
-50.0,50,507.129452,0.0
-50.0,50,509.228469,0.0
-50.0,50,511.347193,0.0
-47.0,50,513.382989,0.0
-50.0,50,515.368103,0.0
-50.0,50,517.44236,0.0
-50.0,50,519.448491,0.0
-50.0,50,521.428313,0.0
-44.0,50,523.45268,0.0
-50.0,50,525.486556,0.0
-50.0,50,527.526604,0.0
0.0,50,529.521806,1.0
