#{"t_start": 1615664131.843369, "env_id": "FetchPush-v1"}
r,l,t,is_success
-50.0,50,359.766979,0.0
-50.0,50,361.370023,0.0
-50.0,50,363.134429,0.0
-50.0,50,366.022152,0.0
-50.0,50,368.368571,0.0
-50.0,50,370.491107,0.0
-50.0,50,372.309375,0.0
-50.0,50,374.083183,0.0
-50.0,50,375.95115,0.0
-50.0,50,377.748931,0.0
-47.0,50,379.757147,0.0
-50.0,50,381.505892,0.0
-50.0,50,383.574446,0.0
-48.0,50,385.353482,0.0
-50.0,50,387.121942,0.0
-50.0,50,388.888524,0.0
-50.0,50,390.690657,0.0
-50.0,50,392.499944,0.0
-50.0,50,394.553666,0.0
-50.0,50,396.366325,0.0
-50.0,50,398.137564,0.0
-50.0,50,400.094022,0.0
-50.0,50,402.70998,0.0
-50.0,50,405.178973,0.0
-50.0,50,407.73576,0.0
-50.0,50,410.252243,0.0
-50.0,50,412.04826,0.0
-50.0,50,413.806633,0.0
-50.0,50,415.597414,0.0
-50.0,50,417.358959,0.0
-50.0,50,419.160413,0.0
-50.0,50,421.204649,0.0
-50.0,50,422.999069,0.0
-50.0,50,424.909857,0.0
-50.0,50,426.97214,0.0
-50.0,50,428.760818,0.0
-50.0,50,430.648992,0.0
-50.0,50,432.462029,0.0
-46.0,50,434.398637,0.0
-50.0,50,436.161812,0.0
-50.0,50,437.912797,0.0
-50.0,50,439.701128,0.0
-50.0,50,441.493545,0.0
-50.0,50,443.286254,0.0
-50.0,50,445.056875,0.0
-50.0,50,446.841788,0.0
-50.0,50,448.646853,0.0
-50.0,50,450.549657,0.0
-50.0,50,452.413773,0.0
-50.0,50,454.20732,0.0
-50.0,50,455.986044,0.0
-50.0,50,457.842808,0.0
-50.0,50,459.628807,0.0
-50.0,50,461.519454,0.0
-50.0,50,463.525802,0.0
-50.0,50,465.278774,0.0
-50.0,50,467.061318,0.0
-50.0,50,469.161341,0.0
-50.0,50,470.994954,0.0
-50.0,50,472.870687,0.0
-50.0,50,474.649987,0.0
-50.0,50,476.42892,0.0
-50.0,50,478.182337,0.0
-50.0,50,479.988605,0.0
-50.0,50,481.76807,0.0
-50.0,50,483.563038,0.0
-50.0,50,485.376382,0.0
-50.0,50,487.125594,0.0
-50.0,50,488.899107,0.0
-50.0,50,490.641505,0.0
-50.0,50,492.427649,0.0
-50.0,50,494.261846,0.0
-50.0,50,496.219582,0.0
-47.0,50,498.034307,0.0
-50.0,50,499.849703,0.0
-38.0,50,501.633311,0.0
-50.0,50,503.414224,0.0
-50.0,50,505.221955,0.0
-50.0,50,506.854972,0.0
-50.0,50,508.645119,0.0
-50.0,50,510.391906,0.0
-50.0,50,512.167163,0.0
-50.0,50,513.793425,0.0
-50.0,50,515.54224,0.0
-50.0,50,517.264175,0.0
-50.0,50,519.204698,0.0
-50.0,50,520.977704,0.0
-50.0,50,522.648656,0.0
-50.0,50,524.336558,0.0
-50.0,50,526.322139,0.0
-50.0,50,528.446687,0.0
-50.0,50,530.268974,0.0
-50.0,50,532.205826,0.0
-40.0,50,534.886409,0.0
-50.0,50,536.957611,0.0
-50.0,50,538.777397,0.0
-50.0,50,540.584709,0.0
-50.0,50,542.370289,0.0
-48.0,50,544.151347,0.0
-50.0,50,545.930997,0.0
-50.0,50,547.719465,0.0
-39.0,50,549.502683,0.0
-50.0,50,551.344254,0.0
-50.0,50,553.156922,0.0
-50.0,50,554.929732,0.0
-50.0,50,557.295307,0.0
-50.0,50,559.185751,0.0
-15.0,50,560.951208,1.0
-50.0,50,562.716147,0.0
-50.0,50,564.351827,0.0
-50.0,50,565.970182,0.0
-38.0,50,567.64026,0.0
-50.0,50,569.303121,0.0
-50.0,50,571.014948,0.0
-50.0,50,572.786152,0.0
-50.0,50,574.666347,0.0
-50.0,50,576.369524,0.0
-50.0,50,578.115772,0.0
-50.0,50,579.854631,0.0
-50.0,50,581.523346,0.0
-47.0,50,583.189763,0.0
-50.0,50,584.984278,0.0
-50.0,50,586.727451,0.0
-50.0,50,588.751478,0.0
-50.0,50,590.657082,0.0
-50.0,50,592.506386,0.0
-50.0,50,594.283411,0.0
-50.0,50,596.147878,0.0
-50.0,50,598.070435,0.0
-50.0,50,599.967475,0.0
-50.0,50,601.717495,0.0
-44.0,50,603.438018,0.0
-48.0,50,605.209487,0.0
-50.0,50,607.062958,0.0
-50.0,50,608.955213,0.0
-50.0,50,610.694724,0.0
-50.0,50,612.447052,0.0
-50.0,50,614.215806,0.0
-50.0,50,615.976506,0.0
-50.0,50,617.747097,0.0
-50.0,50,619.595139,0.0
-50.0,50,621.373844,0.0
-50.0,50,623.187139,0.0
-50.0,50,624.969915,0.0
-18.0,50,626.746119,1.0
-50.0,50,628.789295,0.0
-50.0,50,630.514961,0.0
-42.0,50,632.262958,0.0
-50.0,50,634.16257,0.0
-45.0,50,635.921218,0.0
-50.0,50,637.693067,0.0
-38.0,50,639.449782,0.0
-50.0,50,641.206339,0.0
-50.0,50,642.968621,0.0
-50.0,50,645.086579,0.0
-50.0,50,647.003196,0.0
-50.0,50,648.795336,0.0
-50.0,50,650.565145,0.0
-50.0,50,652.400834,0.0
-50.0,50,654.356147,0.0
-8.0,50,656.149668,1.0
-50.0,50,658.299073,0.0
-50.0,50,660.181598,0.0
-50.0,50,661.929413,0.0
-50.0,50,663.64426,0.0
-50.0,50,665.317505,0.0
-50.0,50,667.000371,0.0
-50.0,50,668.670727,0.0
-50.0,50,670.323292,0.0
0.0,50,672.222698,1.0
-50.0,50,674.151797,0.0
-50.0,50,675.85092,0.0
-50.0,50,677.513793,0.0
-50.0,50,679.119965,0.0
-50.0,50,680.835955,0.0
-50.0,50,682.498665,0.0
-50.0,50,684.059785,0.0
-50.0,50,685.546058,0.0
-50.0,50,687.245271,0.0
-39.0,50,688.827218,0.0
-50.0,50,690.458241,0.0
-50.0,50,692.117179,0.0
-47.0,50,693.746771,0.0
-50.0,50,695.528752,0.0
-50.0,50,697.146337,0.0
-50.0,50,698.771598,0.0
-50.0,50,700.443434,0.0
-50.0,50,702.121614,0.0
-50.0,50,703.797127,0.0
-50.0,50,705.469416,0.0
0.0,50,707.130357,1.0
-50.0,50,708.803149,0.0
-50.0,50,710.463424,0.0
-50.0,50,712.121621,0.0
-50.0,50,713.78387,0.0
-50.0,50,715.449425,0.0
-50.0,50,717.109302,0.0
-50.0,50,718.770296,0.0
-41.0,50,720.435651,0.0
-50.0,50,721.763198,0.0
-46.0,50,723.329213,0.0
-50.0,50,725.018356,0.0
-50.0,50,726.706488,0.0
-50.0,50,729.392449,0.0
-50.0,50,731.050944,0.0
-50.0,50,732.709936,0.0
-50.0,50,734.369161,0.0
-50.0,50,736.030191,0.0
-50.0,50,737.692235,0.0
-50.0,50,739.350683,0.0
-50.0,50,741.008951,0.0
-50.0,50,742.675229,0.0
-50.0,50,744.336912,0.0
-50.0,50,745.990623,0.0
-50.0,50,747.652694,0.0
-50.0,50,749.321108,0.0
-50.0,50,750.982966,0.0
-42.0,50,752.641581,0.0
-50.0,50,754.301277,0.0
-50.0,50,755.963223,0.0
-50.0,50,757.625492,0.0
-50.0,50,759.288297,0.0
-50.0,50,760.951952,0.0
-50.0,50,762.616376,0.0
-50.0,50,764.271757,0.0
-50.0,50,765.938779,0.0
-50.0,50,767.601848,0.0
-50.0,50,769.262492,0.0
-48.0,50,770.871542,0.0
-50.0,50,772.375381,0.0
-50.0,50,773.971094,0.0
-50.0,50,775.612521,0.0
-47.0,50,777.204757,0.0
-50.0,50,778.816041,0.0
-49.0,50,780.424473,0.0
-50.0,50,782.46794,0.0
-50.0,50,784.161308,0.0
-50.0,50,785.824169,0.0
-50.0,50,787.487196,0.0
-50.0,50,789.142813,0.0
-50.0,50,790.829589,0.0
-50.0,50,792.531731,0.0
-50.0,50,794.19998,0.0
-50.0,50,795.869618,0.0
-50.0,50,797.533445,0.0
-50.0,50,799.195977,0.0
-50.0,50,800.861412,0.0
-50.0,50,802.552608,0.0
-48.0,50,804.216038,0.0
-50.0,50,805.881965,0.0
-44.0,50,807.546802,0.0
-50.0,50,809.214121,0.0
-50.0,50,810.89436,0.0
-50.0,50,812.540773,0.0
-50.0,50,814.205359,0.0
-50.0,50,815.875852,0.0
-50.0,50,817.552499,0.0
-47.0,50,819.222566,0.0
-50.0,50,820.903814,0.0
-50.0,50,822.582336,0.0
-50.0,50,824.249648,0.0
-50.0,50,825.911709,0.0
-50.0,50,827.592422,0.0
-50.0,50,829.257279,0.0
-50.0,50,830.925191,0.0
-50.0,50,832.588639,0.0
-50.0,50,834.27748,0.0
-50.0,50,835.945014,0.0
-50.0,50,837.616039,0.0
-50.0,50,839.384362,0.0
-50.0,50,841.181981,0.0
-50.0,50,842.859841,0.0
-50.0,50,844.726374,0.0
-50.0,50,846.561805,0.0
-50.0,50,848.276474,0.0
-50.0,50,849.969836,0.0
-50.0,50,851.640499,0.0
-50.0,50,853.312301,0.0
-50.0,50,854.98087,0.0
-50.0,50,856.651432,0.0
-50.0,50,858.321502,0.0
-50.0,50,859.987947,0.0
-50.0,50,861.657011,0.0
-50.0,50,863.32217,0.0
-50.0,50,864.989408,0.0
-50.0,50,866.651983,0.0
-50.0,50,868.31413,0.0
-50.0,50,869.981052,0.0
-20.0,50,871.639469,1.0
-50.0,50,873.30232,0.0
-50.0,50,874.970093,0.0
-50.0,50,876.636343,0.0
-50.0,50,878.300336,0.0
-50.0,50,879.959252,0.0
-45.0,50,881.62317,0.0
-50.0,50,883.283316,0.0
-50.0,50,884.944377,0.0
-50.0,50,886.602983,0.0
-50.0,50,888.26641,0.0
-50.0,50,889.932192,0.0
-50.0,50,891.585011,0.0
-50.0,50,893.24297,0.0
-50.0,50,894.904539,0.0
-50.0,50,896.56722,0.0
-50.0,50,898.22957,0.0
0.0,50,899.890093,1.0
-50.0,50,901.547742,0.0
-50.0,50,903.21907,0.0
-50.0,50,904.891027,0.0
-50.0,50,906.554396,0.0
-50.0,50,908.258538,0.0
-39.0,50,909.912091,0.0
-50.0,50,911.654034,0.0
-50.0,50,913.523118,0.0
-50.0,50,915.193742,0.0
-50.0,50,916.85852,0.0
-50.0,50,918.484506,0.0
-50.0,50,920.133539,0.0
-50.0,50,921.784432,0.0
-50.0,50,923.410555,0.0
-50.0,50,925.078032,0.0
-50.0,50,926.808361,0.0
-50.0,50,928.503445,0.0
-50.0,50,930.176923,0.0
-42.0,50,931.844759,0.0
-50.0,50,933.534915,0.0
-50.0,50,935.243715,0.0
-50.0,50,936.944291,0.0
-50.0,50,938.764257,0.0
-50.0,50,940.43456,0.0
-50.0,50,942.080426,0.0
-50.0,50,943.752868,0.0
-50.0,50,945.490092,0.0
-50.0,50,947.251364,0.0
-50.0,50,949.021267,0.0
-50.0,50,950.774074,0.0
-50.0,50,952.543477,0.0
-50.0,50,954.305073,0.0
-50.0,50,956.026316,0.0
