#{"t_start": 1652346159.332999, "env_id": "PandaPickAndPlace-v2"}
r,l,t,is_success
-50.0,50,305.295976,0.0
-50.0,50,306.510464,0.0
-50.0,50,307.7012,0.0
-50.0,50,308.96243,0.0
-50.0,50,310.202579,0.0
-50.0,50,311.411877,0.0
-50.0,50,312.643558,0.0
-50.0,50,313.850722,0.0
-50.0,50,315.016485,0.0
-50.0,50,316.176001,0.0
-50.0,50,317.409144,0.0
-50.0,50,318.634635,0.0
-50.0,50,319.868415,0.0
-50.0,50,321.094861,0.0
-50.0,50,322.341753,0.0
-50.0,50,323.573894,0.0
-50.0,50,324.819455,0.0
-50.0,50,326.027622,0.0
-50.0,50,327.253668,0.0
-50.0,50,328.47912,0.0
-50.0,50,329.688152,0.0
-50.0,50,330.938576,0.0
-50.0,50,332.159701,0.0
-50.0,50,333.379961,0.0
-50.0,50,334.628419,0.0
-50.0,50,335.876621,0.0
-50.0,50,337.114516,0.0
-50.0,50,338.351732,0.0
-50.0,50,339.585739,0.0
-50.0,50,340.831644,0.0
-50.0,50,342.064909,0.0
-50.0,50,343.303805,0.0
-50.0,50,344.536489,0.0
-50.0,50,345.790591,0.0
-50.0,50,347.030094,0.0
-50.0,50,348.297093,0.0
-50.0,50,349.571452,0.0
-50.0,50,350.873172,0.0
-50.0,50,352.18469,0.0
-50.0,50,353.440086,0.0
-50.0,50,354.617289,0.0
-50.0,50,355.855063,0.0
-50.0,50,357.117895,0.0
-50.0,50,358.391362,0.0
-50.0,50,359.636678,0.0
-50.0,50,360.927267,0.0
-50.0,50,362.226749,0.0
-50.0,50,363.516254,0.0
-50.0,50,364.728086,0.0
-50.0,50,365.954194,0.0
-50.0,50,367.276539,0.0
-50.0,50,368.525009,0.0
-50.0,50,369.760195,0.0
-50.0,50,370.986151,0.0
-50.0,50,372.2127,0.0
-50.0,50,373.503702,0.0
-50.0,50,374.781937,0.0
-50.0,50,376.085589,0.0
-50.0,50,377.355118,0.0
-50.0,50,378.659076,0.0
-50.0,50,379.902438,0.0
-50.0,50,381.15506,0.0
-50.0,50,382.463138,0.0
-50.0,50,383.791081,0.0
-50.0,50,385.069643,0.0
-50.0,50,386.329844,0.0
-50.0,50,387.636359,0.0
-50.0,50,388.870781,0.0
-50.0,50,390.135769,0.0
-50.0,50,391.376042,0.0
0.0,50,392.614959,1.0
0.0,50,393.829799,1.0
-50.0,50,395.187095,0.0
-50.0,50,396.474009,0.0
-50.0,50,397.714344,0.0
-50.0,50,398.978146,0.0
-50.0,50,400.29772,0.0
-50.0,50,401.5782,0.0
-50.0,50,402.819411,0.0
-50.0,50,404.106679,0.0
-50.0,50,405.40496,0.0
-50.0,50,406.69224,0.0
-50.0,50,407.987669,0.0
-50.0,50,409.293186,0.0
-50.0,50,410.573915,0.0
-50.0,50,411.868466,0.0
-50.0,50,413.154636,0.0
0.0,50,414.439267,1.0
-50.0,50,415.745105,0.0
-50.0,50,417.133363,0.0
-50.0,50,418.435876,0.0
-50.0,50,419.715109,0.0
-50.0,50,421.018502,0.0
-50.0,50,422.242672,0.0
-50.0,50,423.549083,0.0
-50.0,50,424.890299,0.0
-50.0,50,426.303755,0.0
-50.0,50,427.608797,0.0
-50.0,50,428.884203,0.0
-50.0,50,430.152232,0.0
-50.0,50,431.429508,0.0
-50.0,50,432.702303,0.0
-50.0,50,433.98885,0.0
-50.0,50,435.190907,0.0
-50.0,50,436.40062,0.0
-50.0,50,437.663936,0.0
-50.0,50,438.895621,0.0
-50.0,50,440.10891,0.0
-50.0,50,441.321209,0.0
-50.0,50,442.528708,0.0
-50.0,50,443.76983,0.0
-50.0,50,445.065816,0.0
-50.0,50,446.280197,0.0
-50.0,50,447.535715,0.0
-50.0,50,448.831721,0.0
-50.0,50,450.07709,0.0
-50.0,50,451.292612,0.0
-50.0,50,452.501507,0.0
-50.0,50,453.769897,0.0
-50.0,50,455.047943,0.0
-50.0,50,456.363557,0.0
-50.0,50,457.617127,0.0
-50.0,50,458.890569,0.0
-50.0,50,460.143877,0.0
-50.0,50,461.408895,0.0
-50.0,50,462.715016,0.0
-50.0,50,463.959432,0.0
-50.0,50,465.256854,0.0
-50.0,50,466.517278,0.0
-50.0,50,467.830251,0.0
-50.0,50,469.114891,0.0
-50.0,50,470.37693,0.0
-50.0,50,471.655954,0.0
-50.0,50,472.915431,0.0
-50.0,50,474.194803,0.0
-50.0,50,475.481175,0.0
-50.0,50,476.746935,0.0
-50.0,50,478.043197,0.0
-50.0,50,479.336304,0.0
-50.0,50,480.596475,0.0
-50.0,50,481.872765,0.0
-50.0,50,483.132108,0.0
-50.0,50,484.422049,0.0
-50.0,50,485.721113,0.0
-50.0,50,486.978546,0.0
-50.0,50,488.274189,0.0
-50.0,50,489.52692,0.0
-50.0,50,490.779045,0.0
-50.0,50,492.011803,0.0
-50.0,50,493.274901,0.0
-50.0,50,494.583519,0.0
-50.0,50,495.800206,0.0
-50.0,50,497.088236,0.0
-50.0,50,498.344547,0.0
-50.0,50,499.614834,0.0
-50.0,50,500.907114,0.0
-50.0,50,502.228056,0.0
-50.0,50,503.546671,0.0
-50.0,50,504.808406,0.0
-50.0,50,506.080717,0.0
-50.0,50,507.330063,0.0
-50.0,50,508.583806,0.0
-50.0,50,509.855814,0.0
-50.0,50,511.100555,0.0
0.0,50,512.380323,1.0
-50.0,50,513.663594,0.0
-50.0,50,514.981038,0.0
-50.0,50,516.271833,0.0
-50.0,50,517.556694,0.0
-50.0,50,518.851368,0.0
-50.0,50,520.140711,0.0
-50.0,50,521.373005,0.0
-50.0,50,522.649364,0.0
-50.0,50,523.845747,0.0
-50.0,50,525.152812,0.0
-50.0,50,526.456182,0.0
-50.0,50,527.753069,0.0
-50.0,50,529.021455,0.0
-50.0,50,530.277133,0.0
-50.0,50,531.573452,0.0
-50.0,50,532.825524,0.0
-50.0,50,534.086935,0.0
-50.0,50,535.330491,0.0
-50.0,50,536.642975,0.0
-50.0,50,537.895202,0.0
-50.0,50,539.196266,0.0
-50.0,50,540.469424,0.0
-50.0,50,541.749997,0.0
-50.0,50,543.056937,0.0
-50.0,50,544.39707,0.0
-50.0,50,545.71336,0.0
-50.0,50,546.970338,0.0
-50.0,50,548.178837,0.0
-50.0,50,549.354004,0.0
-50.0,50,550.638791,0.0
-50.0,50,551.910225,0.0
-50.0,50,553.205429,0.0
-50.0,50,554.467651,0.0
-50.0,50,555.733853,0.0
-50.0,50,557.039012,0.0
-50.0,50,558.318533,0.0
-50.0,50,559.595396,0.0
-50.0,50,560.885555,0.0
-50.0,50,561.704027,0.0
0.0,50,562.511255,1.0
-49.0,50,563.475975,0.0
-50.0,50,564.754946,0.0
-50.0,50,566.035069,0.0
-50.0,50,567.305983,0.0
-50.0,50,568.566126,0.0
-50.0,50,569.803914,0.0
-50.0,50,571.052103,0.0
-50.0,50,572.286213,0.0
-50.0,50,573.471834,0.0
-50.0,50,574.765426,0.0
-50.0,50,576.059785,0.0
-50.0,50,577.372691,0.0
-50.0,50,578.608314,0.0
-50.0,50,579.879855,0.0
-50.0,50,581.139883,0.0
-50.0,50,582.383687,0.0
-50.0,50,583.641867,0.0
-50.0,50,584.884631,0.0
-50.0,50,586.144151,0.0
-50.0,50,587.324656,0.0
-50.0,50,588.588966,0.0
-50.0,50,589.877678,0.0
-50.0,50,591.144097,0.0
-50.0,50,592.360108,0.0
-50.0,50,593.635139,0.0
-50.0,50,594.949541,0.0
-50.0,50,596.148588,0.0
-50.0,50,597.411486,0.0
-50.0,50,598.65334,0.0
-50.0,50,599.880279,0.0
-50.0,50,601.134041,0.0
-50.0,50,602.403373,0.0
-50.0,50,603.671736,0.0
-50.0,50,604.909303,0.0
-50.0,50,606.224084,0.0
-50.0,50,607.502581,0.0
-50.0,50,608.761261,0.0
-50.0,50,610.01822,0.0
-50.0,50,611.294165,0.0
-50.0,50,612.585986,0.0
-50.0,50,613.833104,0.0
-50.0,50,615.071572,0.0
-50.0,50,616.360423,0.0
-50.0,50,617.642901,0.0
-50.0,50,618.924592,0.0
-50.0,50,620.163524,0.0
-42.0,50,621.47844,0.0
