#{"t_start": 1614710446.7695343, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-523.077772,121,0.612196
-140.326215,64,0.765759
-361.203009,88,0.977794
-140.29114,73,1.142763
-85.486258,52,1.277208
-101.213762,70,1.449447
-111.436943,106,1.720809
-234.262955,124,2.104732
-252.532796,150,2.59407
-69.621178,203,3.375708
-361.674227,548,6.617913
-47.97181,140,7.081254
-91.046246,116,7.482452
37.362334,200,8.326976
-1.92824,115,8.792595
-26.524665,114,9.318465
3.660161,90,9.763157
48.806088,164,51.60618
114.491219,578,56.261215
-72.788309,280,57.951124
203.087202,857,69.181268
-53.435424,310,72.461031
-113.749762,267,75.052977
-47.171194,400,94.959608
163.343126,758,104.097468
257.976205,395,107.967209
-7.723361,226,110.008895
224.42005,553,114.805084
-103.118919,282,117.359602
98.429258,535,133.24263
142.867336,568,137.977433
-48.896905,255,139.771615
129.1537,492,143.400304
-61.653782,169,144.349999
153.543882,463,147.563543
-62.502591,329,166.648302
92.084924,797,174.541517
-133.832538,672,181.751384
148.25361,710,191.471386
-5.223563,1000,244.053294
107.655332,898,252.604755
159.98874,646,259.715839
168.388258,656,281.418645
-158.727802,602,288.991119
-178.696793,547,294.191179
76.283676,508,297.82808
-118.951568,184,299.297953
-82.656013,315,309.622449
-97.73071,143,310.868314
101.556797,717,316.977161
-100.108806,260,319.488444
25.318061,1000,330.244391
-42.012751,1000,369.692372
-75.779381,1000,381.558863
-140.536387,264,386.01786
-91.416398,223,387.479922
-33.742943,1000,408.679332
-46.533794,1000,418.963004
-84.313651,1000,448.677603
-130.531158,382,451.851156
-113.487502,192,454.145434
-97.737468,232,456.787682
-140.699434,605,461.170278
-84.618738,151,461.791772
67.528461,552,482.368021
105.336395,861,490.910516
-28.902438,1000,503.002108
-73.576957,164,504.926059
-158.017291,425,508.205344
104.90617,562,528.464381
113.430256,791,537.319016
-27.38949,1000,553.341319
-87.127028,341,570.035492
-103.37924,339,573.247032
-203.68189,849,583.353638
-116.678739,225,586.189821
-143.994106,371,590.529763
-125.337465,522,595.899332
-115.157424,215,614.585861
-89.96129,148,616.490729
-116.820715,338,618.976033
-162.341705,355,621.613811
-56.751669,1000,631.133533
-148.82418,253,633.788851
-82.974347,492,647.488493
-109.485567,1000,656.553023
-114.938661,244,658.272302
-81.478968,445,662.152789
-101.464312,196,663.518678
-108.566286,258,665.254566
134.326225,594,677.390773
-85.710365,184,678.686516
-106.412201,301,680.537659
-170.236149,1000,687.324922
44.317737,1000,705.263075
-177.18363,160,706.6016
-89.3702,281,708.15903
-124.895057,367,710.983184
-187.012083,139,711.991207
-96.427485,307,714.985147
-168.429596,183,716.519522
-139.433736,236,717.870321
-168.768269,185,719.105894
-82.669913,165,726.898129
-113.770123,358,730.166454
162.256021,590,734.918499
-131.806865,209,736.411053
151.130739,497,742.35075
-75.691414,221,744.497816
180.899731,549,748.984689
-40.052484,1000,773.130513
-108.99415,222,775.01289
-48.772186,1000,784.683081
-178.46601,409,801.306977
-109.08565,395,804.978886
-149.776907,331,807.351218
-72.871953,180,808.355243
-115.741586,1000,817.712332
-178.193746,890,829.672411
-74.563549,150,830.341392
-138.35554,159,831.301975
-156.390454,489,835.364721
-141.193927,369,837.638386
-98.617031,290,839.323852
-125.317515,137,840.24771
-191.373351,642,857.077635
-87.92018,237,858.559969
-108.369842,566,862.611512
-115.477717,134,863.678653
-110.401343,200,865.781745
-109.348439,119,866.286571
-137.622815,481,868.825452
-130.354855,179,870.192204
-144.900032,295,873.319656
-181.167056,540,884.217576
-118.199762,267,886.293907
-110.159125,185,888.329173
-161.336579,924,896.775187
-138.936256,476,901.332693
-193.44801,690,919.645676
-118.62703,174,922.016375
-156.876385,312,925.340313
-121.996536,710,930.847874
-177.49635,431,934.751286
-143.142267,255,936.674685
-120.575293,165,937.921575
-82.057322,272,948.464855
-162.392891,294,952.140767
-99.847972,204,955.391067
-148.700834,123,957.137411
-166.681845,316,959.621083
-120.717422,172,960.713619
-146.997961,121,961.477095
-85.296118,248,962.861298
-72.474601,1000,987.642714
-103.318632,213,989.457521
-80.561186,1000,1001.283762
-108.779598,285,1004.242192
-95.012866,162,1006.618935
-92.033153,1000,1028.873008
-106.634952,270,1031.318202
-89.818597,152,1032.46723
-53.8872,1000,1045.198128
-97.294017,222,1047.153584
-120.511686,264,1048.294125
-200.147713,979,1066.274231
-200.318741,914,1077.253719
-115.222063,149,1078.495987
-110.062945,148,1079.219631
-117.88067,522,1082.28242
-105.198234,221,1100.710896
-95.603604,144,1101.287223
-116.331108,266,1102.763165
-99.765429,198,1104.22815
-93.734207,153,1105.460966
-119.435391,183,1106.706837
-99.504828,148,1107.773228
-89.813743,153,1108.768651
-96.488671,173,1110.042208
-96.828528,176,1111.623381
-99.818265,245,1114.080216
-96.823689,278,1115.651507
-217.889682,936,1137.200792
-169.199318,597,1143.728613
-60.932964,1000,1158.557478
-214.069413,785,1176.751314
-82.627453,1000,1186.927267
-89.241472,1000,1217.583109
-130.690498,1000,1228.018746
-201.943577,685,1233.538198
-220.015773,820,1249.12543
-98.619861,192,1250.675351
-112.673033,269,1253.171381
-124.993206,286,1256.638809
-104.544159,261,1258.541939
-106.351657,282,1260.895006
-107.869497,1000,1269.535805
-231.983179,913,1292.895409
-85.872829,1000,1302.623316
-97.957347,219,1304.735355
-90.750801,1000,1334.663692
-142.274194,448,1339.869689
-71.454741,270,1342.166363
-54.949874,1000,1355.464811
-112.686279,1000,1378.788478
-89.651817,153,1380.056262
-107.590103,1000,1389.357263
-87.766601,336,1391.138473
-185.87824,790,1412.510566
-238.340622,889,1420.021511
-198.362809,698,1427.929323
-211.154471,711,1451.424532
-74.60002,209,1452.93766
-62.373454,213,1454.445651
-100.397829,331,1458.804707
-133.990279,420,1462.1956
-65.277824,245,1465.390411
-75.096634,185,1467.566662
-99.458694,273,1470.710688
-160.872397,577,1482.043075
-209.180956,756,1488.667343
-96.168301,308,1491.14409
-101.894722,234,1492.368019
-85.010885,137,1493.243074
-128.42252,493,1498.542836
-155.530883,948,1516.197544
-92.964381,412,1519.805211
-220.007963,869,1530.448268
-201.519026,899,1565.474191
-190.666681,550,1570.767361
-99.171067,330,1574.596483
-133.520532,514,1580.183572
-162.127795,651,1586.485578
137.914552,866,1609.92128
168.765899,859,1618.357082
-65.241739,200,1619.820672
-62.695431,181,1621.415148
-81.564749,190,1623.192047
183.415295,875,1649.426098
67.530049,935,1658.574114
-72.082137,210,1659.934097
-68.739795,430,1662.907585
73.344151,753,1681.085674
-98.950495,210,1682.851679
67.782916,795,1691.516599
-79.142452,213,1694.441933
-75.969203,181,1696.259326
-81.250306,205,1697.329199
-83.552734,206,1698.901363
-55.327807,1000,1717.27381
-76.596539,454,1721.079842
-43.540165,1000,1734.566182
-73.409788,215,1737.305621
-75.985617,243,1754.539184
-102.173849,317,1757.134169
-144.094106,1000,1767.892742
-78.468606,166,1769.274613
-261.788481,789,1778.079183
98.607352,983,1799.970156
-74.281793,217,1802.206718
-208.638391,712,1808.026165
-80.540878,151,1808.909565
-91.916048,238,1810.341125
-84.078323,299,1812.729699
-75.583202,149,1822.930068
-140.462883,505,1826.959578
139.854746,467,1831.014238
-21.988388,347,1833.363811
-81.80441,132,1834.132476
213.665318,428,1837.365592
181.555093,334,1840.994284
134.346412,581,1863.589002
-66.309999,173,1865.158455
-61.447997,167,1867.120291
-174.346614,382,1871.091188
182.192368,459,1874.485163
-110.093847,286,1877.176227
-61.468658,162,1879.036649
176.77257,476,1898.134397
177.546916,964,1910.138814
143.378136,913,1920.840432
-73.693317,263,1923.159228
-61.69786,158,1924.572166
196.167053,669,1945.514061
-59.475912,190,1946.647122
-95.976251,366,1950.240096
143.632737,950,1959.350593
208.669748,511,1970.317996
130.048344,591,1974.816631
207.518869,486,1977.860807
181.994608,418,1981.354796
145.026828,508,1984.439335
213.305346,197,1985.583863
261.043473,549,1992.453396
-69.110302,167,1993.19718
-38.9904,1000,2000.641033
159.249997,390,2002.695807
186.261372,719,2012.444759
-65.70553,166,2013.32668
-154.194178,558,2016.895765
-84.947944,294,2018.628528
199.412072,459,2023.032203
136.800972,676,2029.113052
216.479525,389,2041.980297
-25.99888,127,2042.704667
-24.714872,110,2043.457402
191.224681,946,2049.506002
227.524963,354,2051.799363
196.537214,462,2056.488368
-59.422206,185,2058.91425
-187.283838,791,2082.159628
-218.519434,981,2093.738868
-42.433052,1000,2126.410361
-83.001575,175,2128.662005
174.614955,943,2142.31303
-159.490773,460,2146.862761
-76.342383,206,2149.334974
-57.047163,149,2151.424746
118.401873,876,2175.615124
132.674549,639,2182.712229
-68.282956,179,2184.353758
-69.24778,187,2186.115758
-212.909818,989,2197.501583
-66.177245,183,2213.914614
98.499046,668,2221.123158
-92.285383,334,2223.34491
-45.331131,1000,2235.749915
-17.512613,1000,2258.037655
-109.616345,280,2259.97711
-94.785464,163,2261.418743
-150.630011,480,2265.77572
-82.030238,162,2266.969364
-85.663916,253,2269.285548
-104.202951,174,2271.246942
-79.724823,1000,2303.407286
-61.319673,1000,2315.391167
-198.048033,804,2326.508931
-229.203511,837,2348.988683
-105.111941,143,2350.213737
-72.715543,1000,2362.586587
-78.501391,204,2364.036108
-85.219443,165,2365.696202
-95.76116,222,2368.374779
-92.268175,1000,2401.971794
-102.786165,330,2404.982424
-211.419988,562,2411.982112
-102.177745,161,2413.953039
-114.514169,124,2415.372301
61.190921,811,2435.645411
-86.449519,187,2437.796291
-91.432157,155,2440.063834
97.283828,520,2446.205117
-107.532803,1000,2459.954684
-111.255034,269,2494.937051
-149.885266,479,2501.198233
-71.004276,172,2503.138256
-103.93245,217,2504.512775
165.028339,464,2509.50812
-87.201302,208,2512.528347
-78.141669,182,2515.099314
-71.183189,202,2517.321677
-79.570196,154,2517.913533
143.580664,726,2535.291218
-99.098031,1000,2549.664485
-85.248978,139,2550.476155
-36.499129,1000,2561.964444
-107.494327,205,2588.950185
-89.507115,203,2591.857272
-67.031285,173,2594.102695
-37.335933,1000,2603.239928
-6.401817,1000,2630.329155
184.654218,328,2633.614501
-33.424049,199,2636.127656
-78.613766,1000,2649.545543
-87.959146,333,2652.83888
-80.80074,1000,2692.470206
147.851979,435,2696.716983
-63.149267,252,2699.501228
-1.656832,1000,2710.943828
52.839881,1000,2748.634225
-173.366155,842,2761.772292
54.914541,1000,2771.705693
-20.236143,1000,2796.477336
-59.209158,244,2801.064716
-59.971656,265,2806.512806
156.54875,550,2811.899465
194.18269,788,2827.968442
172.880443,483,2832.697229
130.057429,609,2839.646787
-60.27164,192,2841.201415
-54.976071,315,2843.211736
187.447385,248,2844.447942
217.963297,491,2857.462841
-60.888584,332,2859.430801
-101.140213,143,2860.421087
-66.469574,247,2862.623685
-69.553816,336,2865.147675
-73.222472,274,2867.656161
167.948448,530,2871.914461
141.819938,356,2874.673102
200.484213,223,2882.086233
-33.376477,208,2883.376466
-85.941963,181,2884.97937
214.927225,274,2887.720166
99.133138,631,2891.13612
247.584888,711,2895.228965
-11.999217,181,2895.965525
-63.944555,144,2896.800694
155.499409,343,2907.433984
74.589158,1000,2916.047071
-59.606635,193,2917.192164
193.311181,260,2919.080622
-54.265508,201,2920.497398
-74.840732,143,2921.111227
229.703508,632,2936.461327
-71.843005,192,2937.899031
229.330737,392,2941.149843
-120.303606,852,2949.406597
-113.934345,563,2953.406315
157.679026,372,2960.023458
198.441019,362,2962.917834
-67.111919,204,2964.888452
34.709038,1000,2972.595277
-99.391965,302,2974.936038
-41.664682,372,2978.134784
207.48922,566,2990.544143
214.861788,454,2996.311758
139.788407,616,3002.448182
88.696965,686,3013.145452
-54.131838,257,3016.920482
232.923997,506,3032.748813
-21.477238,213,3034.347635
-61.28127,1000,3042.347055
-146.690137,241,3043.411143
192.034382,903,3062.141257
180.299551,390,3065.320986
-51.77595,261,3067.710343
-58.565681,180,3069.978454
61.48677,881,3084.305876
-14.942449,1000,3118.294097
-106.416863,476,3124.191481
-149.997983,532,3129.661547
-51.353849,167,3132.565056
32.945143,1000,3167.980889
109.513163,626,3172.970424
-65.64896,222,3174.427565
-60.253714,211,3175.865745
-90.67194,326,3178.661005
148.494208,623,3187.071387
-22.777933,1000,3228.633714
179.404804,886,3240.578235
-42.005695,263,3243.169009
-199.455275,818,3256.508938
218.344019,409,3259.9416
-147.051064,423,3263.424513
-72.849589,236,3264.885746
175.165572,439,3268.600554
153.110951,383,3270.941671
155.604368,482,3274.425057
-40.293435,240,3283.679008
143.740221,428,3286.674601
-80.393815,270,3289.42067
175.942903,295,3292.247325
145.050042,585,3296.608576
207.140731,251,3297.907457
207.569034,334,3300.10757
-21.740784,172,3306.23421
172.623241,328,3308.476938
209.767328,301,3310.62581
188.252511,312,3312.595218
153.125928,433,3315.045631
-42.760421,265,3316.734639
220.761834,680,3322.397584
207.125084,746,3331.100627
187.962381,331,3332.852678
242.757202,657,3337.170293
192.058388,405,3340.031044
-65.46582,273,3341.954324
-42.906688,194,3342.943573
155.055758,408,3352.859521
218.883556,554,3356.686874
182.102664,426,3359.924533
222.246397,361,3361.939619
200.895333,367,3364.697954
170.66286,428,3379.712534
-91.394015,309,3382.697302
-35.684167,1000,3392.919605
-41.904261,220,3395.600986
-56.367596,214,3397.765816
-106.981041,363,3402.461311
-40.135772,189,3405.916027
230.374318,407,3419.174243
-154.465126,334,3421.260349
186.167965,397,3424.283252
-57.969024,278,3426.734441
-40.73185,340,3428.759787
162.127427,404,3432.057411
188.440969,462,3436.718014
187.872665,626,3453.109984
213.42679,678,3457.946193
-31.650664,126,3458.525418
-55.722665,274,3459.984553
154.496657,441,3463.916481
-72.910181,262,3466.28123
142.519099,538,3482.157827
146.469039,581,3487.038913
194.804499,519,3493.024908
179.398345,410,3496.681564
213.081988,631,3514.78249
-32.734478,317,3516.765962
138.112415,598,3521.454597
229.802816,381,3524.582476
-57.695946,348,3527.069636
133.482892,595,3532.79489
-17.482817,201,3534.183954
202.126598,510,3550.687392
142.584061,633,3560.301174
-52.545028,304,3563.244617
192.601476,445,3568.721165
-51.335435,178,3570.128823
-179.651832,645,3591.450529
-52.43569,297,3593.292638
32.509221,1000,3603.314738
-46.058968,320,3605.955291
202.459627,474,3610.443822
-85.618455,500,3625.189351
-54.717455,1000,3634.664882
-56.028415,232,3636.1328
38.071734,1000,3649.006176
207.557237,486,3666.248127
181.933397,617,3671.97407
178.802383,500,3676.952535
173.114684,559,3681.578639
237.034289,275,3684.163108
-59.257034,187,3693.044762
148.207121,665,3699.979854
168.113725,473,3703.90831
173.559475,373,3707.044764
-37.684991,312,3709.510975
175.985744,497,3713.5769
156.345477,754,3732.004295
152.649166,685,3737.707402
197.212783,398,3740.949363
160.883389,879,3762.405325
196.555205,450,3766.040329
237.858923,347,3768.4281
215.592526,605,3772.936324
167.955184,402,3775.887332
-59.910744,251,3777.639818
167.311077,525,3793.673251
176.655244,241,3795.031851
-86.090429,503,3798.364356
273.641976,369,3801.198165
-25.888042,210,3803.126485
233.616752,390,3806.148071
-11.594949,164,3807.360751
283.442508,401,3820.154717
161.078148,361,3822.5074
201.41951,474,3827.366816
238.540165,361,3830.050222
160.127538,364,3832.482772
182.777705,660,3837.947299
-66.832797,1000,3861.343284
-146.14524,347,3863.837278
238.226481,724,3870.190974
-64.407858,1000,3890.415763
221.08854,319,3894.122418
144.091265,683,3900.608639
215.9064,895,3909.760215
-12.541466,1000,3947.117816
240.608544,477,3951.323933
105.606343,673,3958.094833
187.345749,673,3981.788787
-110.431491,282,3984.261308
-75.781105,487,3989.723711
57.488328,874,3999.424925
197.670704,400,4003.24508
6.680028,212,4005.1405
152.3867,390,4020.539568
1.056034,99,4021.734165
185.383815,391,4026.700857
159.720242,424,4031.025438
191.301023,382,4033.980672
198.182326,351,4036.093976
185.684912,444,4039.031875
11.016277,129,4039.72362
220.433426,379,4051.575238
-57.169907,1000,4065.796424
208.087543,521,4070.329589
-7.135808,252,4071.773484
262.031806,418,4074.356371
-21.991322,226,4085.798143
244.408251,430,4089.557249
-20.621445,321,4091.522006
-53.434584,101,4092.264363
249.282441,388,4094.906364
221.901073,449,4097.640624
188.843474,316,4099.478397
228.595629,285,4101.106058
190.877218,256,4108.985036
-68.939512,240,4110.891328
103.330309,860,4118.972733
-95.847947,311,4120.733044
220.65819,167,4121.596639
214.454436,293,4123.374395
232.313628,324,4126.053257
201.043349,432,4142.459485
206.170653,393,4147.595403
178.12964,406,4151.273614
-30.060616,170,4152.763928
210.486893,400,4156.313441
164.295816,467,4159.908725
134.625607,488,4170.170809
187.765666,258,4172.766693
211.949563,383,4177.483671
192.872455,756,4183.842328
175.685466,310,4185.9529
180.116838,505,4190.186282
229.619066,365,4201.914914
-79.793628,402,4204.48712
199.845063,241,4205.951898
181.487617,303,4208.513907
162.323258,379,4211.151405
251.098005,442,4214.460381
217.169437,278,4216.113504
-65.792584,254,4224.332367
232.524292,451,4227.743202
221.482288,378,4230.034883
-41.49536,70,4230.357454
185.066882,473,4233.660645
-105.096812,218,4234.72697
-145.54503,374,4237.148168
174.700387,310,4239.793873
212.357815,374,4248.706326
-80.907457,208,4249.907967
200.327374,279,4251.62186
245.273717,308,4253.496664
229.637546,945,4259.469986
-112.612634,225,4260.892379
-69.701258,164,4261.802905
-101.799825,277,4268.800313
155.541692,591,4272.521548
171.756996,332,4274.837788
-31.291804,164,4275.641461
258.342241,442,4278.508859
183.270374,327,4280.613847
-54.736507,165,4281.317432
258.345296,357,4283.471937
225.55877,267,4288.452546
-21.227714,349,4290.613655
180.404764,266,4292.179977
208.491692,338,4294.402566
79.672928,542,4298.120338
216.336267,388,4300.530326
221.693206,373,4308.274534
227.913292,401,4310.648629
174.547103,362,4313.350484
167.944431,349,4315.72328
-121.13911,469,4318.751472
131.154802,431,4323.030106
134.425574,452,4326.663498
149.927336,366,4340.054416
187.103028,566,4344.960937
221.510734,403,4348.019804
164.9766,409,4351.236038
173.930934,559,4355.859458
-134.497156,448,4371.083094
167.501103,422,4376.193894
196.315895,966,4385.981155
109.620472,913,4426.373772
-27.021827,1000,4439.005665
172.752932,341,4441.39755
-45.66641,212,4443.304566
236.856348,503,4450.102522
-53.033685,154,4451.466445
-211.221104,651,4475.637874
-109.198996,526,4482.332929
194.907496,258,4484.951988
148.514094,478,4492.49583
37.094465,794,4499.349649
-102.571201,721,4511.482962
-132.086684,176,4512.502401
-12.145771,139,4513.48017
14.540573,109,4514.05279
-40.972818,113,4514.52791
-42.083951,242,4516.693088
205.734938,400,4520.763222
222.627289,363,4523.250565
7.845106,284,4524.981931
-31.660455,104,4533.125554
164.389587,287,4534.956289
-47.957614,328,4536.961265
-8.595313,293,4539.097987
-133.06331,247,4541.797608
234.879179,915,4550.340639
-62.192589,483,4580.68997
202.761662,572,4585.714466
210.608967,503,4591.689051
-46.854438,204,4592.904284
167.107865,486,4599.169796
-58.394242,1000,4636.014977
174.196502,625,4642.710009
-77.754926,1000,4655.289016
72.430054,858,4671.715265
-83.903782,364,4674.54441
-55.452219,248,4677.503686
175.386909,527,4684.399924
148.282215,649,4693.215262
146.975472,628,4714.544154
198.272073,508,4721.35759
204.940472,421,4725.761531
-20.318836,176,4726.637378
156.445309,589,4732.465971
227.896722,211,4735.376315
205.501617,310,4756.725252
132.362077,728,4765.426082
129.681813,599,4769.999153
225.261576,432,4773.057697
170.109676,811,4784.219402
188.511109,339,4787.031521
-66.111025,291,4789.117013
197.642691,334,4791.696544
-17.326069,208,4793.167984
199.890037,423,4796.866868
6.721177,258,4798.541128
